title,price,itemWebUrl,sellerUsername,condition,itemLocation,categoryPath,buyingOptions,searchKeyword
KTM PowerWear 2021 Soft Body Protector - XX-Large 3PW20V012505,150.99,https://www.ebay.com/itm/306874395523?_skw=KTM+PowerWear&hash=item477323ab83:g:LJ8AAeSwAnpp2h2u&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGb8lj79yBpmTYYXWvWQqsSsFiLuGALpSSqODwunzlC1fHXavJmQVc%2FoHSe7wLQcKApptrTodngowd6uejWuosyCpgo%2FlpaVo0P4cD3YOSoEyjhthC2wupReYzeW5X31aR24V4y%2FkEtiX47UJGQV0TliggXcUtm301hYDtBAbqlDkh6PmNs3llJF6rx69seZi9IyFJaI9Eaw%2F7B%2Fx7wQsdMiycT%2FGs58nKe8EtAFQBuFtPqFMshbnceFdmsHqz%2FAQ8bfTDPXx3ZHK0W%2FCxzlIuBJMYziLqALGr7d8QyfpoGVWQ%3D%3D,motosportinc,New with tags,"240**, US","Motorcycle Jackets > eBay Motors > Parts & Accessories > Apparel, Protective Gear & Merchandise > Motorcycle & Powersports Gear",FIXED_PRICE,KTM PowerWear
KTM PowerWear 2024 Team Hardshell Jacket,196.99,https://www.ebay.com/itm/298206736061?_skw=KTM+PowerWear&hash=item456e81aebd:g:D2kAAeSwtV5p1sZ-,motosportinc,New with tags,"240**, US","Motorcycle Jackets > eBay Motors > Parts & Accessories > Apparel, Protective Gear & Merchandise > Motorcycle & Powersports Gear",FIXED_PRICE,KTM PowerWear
KTM PowerWear Breeze Jacket,190.99,https://www.ebay.com/itm/306881822904?_skw=KTM+PowerWear&hash=item47739500b8:g:RQEAAeSwS3xp32J0,motosportinc,New with tags,"240**, US","Motorcycle Jackets > eBay Motors > Parts & Accessories > Apparel, Protective Gear & Merchandise > Motorcycle & Powersports Gear",FIXED_PRICE,KTM PowerWear
KTM PowerWear Puff Jacket,96.99,https://www.ebay.com/itm/298347097491?_skw=KTM+PowerWear&hash=item4576df6d93:g:lLAAAeSw~9BqEioh,motosportinc,New with tags,"240**, US","Motorcycle Jackets > eBay Motors > Parts & Accessories > Apparel, Protective Gear & Merchandise > Motorcycle & Powersports Gear",FIXED_PRICE,KTM PowerWear
KTM PowerWear 2024 Rally Pro Pants,150.99,https://www.ebay.com/itm/306903084600?_skw=KTM+PowerWear&hash=item4774d96e38:g:7CYAAeSwsL5p7ePr,motosportinc,New with tags,"240**, US","Motorcycle Jackets > eBay Motors > Parts & Accessories > Apparel, Protective Gear & Merchandise > Motorcycle & Powersports Gear",FIXED_PRICE,KTM PowerWear
KTM PowerWear Pure Zip Hoody,70.71,https://www.ebay.com/itm/306971837551?_skw=KTM+PowerWear&hash=item4778f2846f:g:DTAAAeSwzGNqGraj,motosportinc,New with tags,"240**, US","Motorcycle Jackets > eBay Motors > Parts & Accessories > Apparel, Protective Gear & Merchandise > Motorcycle & Powersports Gear",FIXED_PRICE,KTM PowerWear
KTM PowerWear WP Team Softshell Jacket sz Large NEW!! Motocross Free Shipping!!,89.99,https://www.ebay.com/itm/257392768102?_skw=KTM+PowerWear&hash=item3bedcdf466:g:T9AAAeSwwNlpqgjG,milehighswag,New with tags,"800**, US","Motorcycle Jackets > eBay Motors > Parts & Accessories > Apparel, Protective Gear & Merchandise > Motorcycle & Powersports Gear",FIXED_PRICE,KTM PowerWear
KTM PowerWear Alpinestars Chrome Shoes,197.99,https://www.ebay.com/itm/306891904020?_skw=KTM+PowerWear&hash=item47742ed414:g:UlEAAeSwYbhp5fzL&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGY4eBSU4SQnlCz98A2erSM7AvIi0xf2KlBQ1fPz774diR8bZDxXK97bleMqhJ6uxoOn1QLTCbxl3mOmKjSIUY%2B171dPyNPaC3zoKHnPwVE0byZIlAdqHfVXnw5oK5C5AdS3YhOSDQwArvKGxqadDqMueRDMZooTEDvTYRVzA%2FJmEFbHQpDhmjwfvl%2BMfLIora2CtDm%2BIbayfHv53B%2F3BgeGoVzBy3Ia1mLaYmkPVPGIITCPE%2BB5Tv6akt7uXPmxelnR%2BVeNqGjsXI24aGnzm33OAW2S4w8PPOOrrTbIxigLRw%3D%3D,motosportinc,New with tags,"240**, US","Motorcycle Jackets > eBay Motors > Parts & Accessories > Apparel, Protective Gear & Merchandise > Motorcycle & Powersports Gear",FIXED_PRICE,KTM PowerWear
KTM PowerWear Cooler,109.99,https://www.ebay.com/itm/306943200088?_skw=KTM+PowerWear&hash=item47773d8b58:g:0wEAAeSw3HxqCOle&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGY%2F5%2BQhoqxbpRy8qmA923V6GGL8VwcArrrUtFrTg0s4oHeFSrji8kMEBJx99QOutPrF5f%2FlOnq1nQgvyog53WHyRrzkRty%2BqIs2M0BIloCgWdXZNVMc18sldqi7VUWd1XvatrInddwCY524Qgs0QoPO9XdADpULx%2FwRM5QF5Xvvr7YQY2i4Zl46YB2eSCUn4nk4P6P3Xh7qMeAgoVwYxfCHKPL0o7pVE6NbeLj83c%2BdadQRryYqteuO9Yf4EZ2ocnEQG8peYd6kLzNMDV%2FfSnc2gMgPnpvCFzkRbEVQX8J%2BTA%3D%3D,motosportinc,New with tags,"240**, US","Motorcycle Jackets > eBay Motors > Parts & Accessories > Apparel, Protective Gear & Merchandise > Motorcycle & Powersports Gear",FIXED_PRICE,KTM PowerWear
KTM PowerWear 2024 Youth Gravity FX Gloves,30.74,https://www.ebay.com/itm/298378988843?_skw=KTM+PowerWear&hash=item4578c60d2b:g:5WsAAeSwhphqH1Kd,motosportinc,New with tags,"240**, US","Gloves > eBay Motors > Parts & Accessories > Apparel, Protective Gear & Merchandise > Motorcycle & Powersports Gear",FIXED_PRICE,KTM PowerWear
